account_id,customer_id,account_type,account_date,cutoff_date,balance
fd3572e5-,836,business,2023-05-22,2024-01-01,42062.70735384
e883cca1-,836,checking,2022-03-11,2024-01-01,17224.44330229
5c584ca8-,836,savings,2023-04-21,2024-01-01,3402.53677469
fe92c1a9-,837,savings,2023-10-03,2024-01-01,8905.4261441
e4a0c1d0-,837,checking,2023-08-17,2024-01-01,30943.39804638
835dc751-,838,business,2019-12-24,2024-01-01,30153.48032893
7c6e1754-,838,business,2021-05-09,2024-01-01,9693.54409984
a18e5c6e-,838,checking,2023-02-09,2024-01-01,37717.40564234
1783662e-,839,savings,2022-01-14,2024-01-01,5563.18810327
5fb081f2-,839,checking,2023-02-01,2024-01-01,16818.27069119
f40d15ec-,840,savings,2023-05-16,2024-01-01,38163.65740403
f0fe4454-,840,business,2023-11-05,2024-01-01,4181.36745951
b4788a47-,841,savings,2021-09-15,2024-01-01,6979.13827029
f05effa7-,841,checking,2023-09-16,2024-01-01,17131.21782113
992d8cdc-,842,business,2023-12-26,2024-01-01,11282.42309463
6e56994f-,842,savings,2023-11-22,2024-01-01,30990.63350149
e08042d8-,843,business,2023-11-29,2024-01-01,36756.69746837
8b882dae-,844,business,2023-12-24,2024-01-01,49372.27392417
8ee3379d-,844,checking,2023-02-28,2024-01-01,36479.6327557
870adba5-,844,business,2023-07-07,2024-01-01,46760.69206462
798e4cb9-,845,checking,2023-04-02,2024-01-01,21925.62664921
63768acb-,845,checking,2023-11-27,2024-01-01,13723.34192503
dd1dc931-,845,business,2022-07-01,2024-01-01,49756.19244232
72e969b0-,846,savings,2022-11-19,2024-01-01,31100.20906157
300513cc-,846,checking,2022-12-12,2024-01-01,26465.58420904
c9010222-,847,checking,2023-11-13,2024-01-01,25132.71823221
4ba4c7d0-,847,savings,2021-02-04,2024-01-01,44299.52037976
c795630a-,847,savings,2019-02-03,2024-01-01,35720.76630767
2acea7f9-,848,savings,2023-12-28,2024-01-01,6792.14958977
2930523c-,849,business,2023-04-06,2024-01-01,40039.89510818
68fd8b75-,849,business,2023-03-25,2024-01-01,42555.41963994
e8b10c43-,850,checking,2022-05-08,2024-01-01,21288.01583669
73d667bd-,850,checking,2022-05-08,2024-01-01,18132.85217777
8d9d8c23-,850,business,2022-07-16,2024-01-01,11404.55874468
4c9458ac-,851,savings,2020-06-27,2024-01-01,34810.83601564
24ecf355-,851,checking,2023-09-10,2024-01-01,39719.57963946
9712be53-,851,checking,2023-07-14,2024-01-01,15713.9157342
de7b020c-,852,checking,2021-05-21,2024-01-01,38584.59744826
bff0214b-,852,savings,2023-06-03,2024-01-01,34605.9536437
3e7e45e3-,852,checking,2023-05-13,2024-01-01,20406.41697865
eb91132f-,853,business,2023-09-28,2024-01-01,48045.5284374
aa7d0451-,853,savings,2023-08-30,2024-01-01,10506.763415
d7aacc5f-,853,checking,2023-12-13,2024-01-01,46191.70849734
79a60298-,854,checking,2023-05-21,2024-01-01,40065.46480762
0cfd6cf2-,854,business,2022-01-19,2024-01-01,7651.94090153
01bef6d8-,855,business,2021-10-16,2024-01-01,23570.27888083
8d182da5-,856,checking,2020-01-12,2024-01-01,23661.03369307
d468080a-,856,checking,2019-10-14,2024-01-01,46461.70886149
c0b42c64-,856,savings,2019-10-24,2024-01-01,41920.18106232
9cfa4b4a-,857,business,2023-10-23,2024-01-01,36523.24356311
b6348dd5-,857,checking,2023-02-22,2024-01-01,28203.68320687
dd9b7313-,858,savings,2022-04-14,2024-01-01,29292.48446665
d5627160-,859,checking,2021-06-05,2024-01-01,4244.43902456
c9c84314-,859,savings,2021-11-10,2024-01-01,14742.54140404
81489cf6-,860,checking,2023-04-23,2024-01-01,49197.31967439
ebae1b83-,861,business,2023-11-08,2024-01-01,42277.88297186
09bf23ff-,861,business,2023-11-14,2024-01-01,30678.7653572
f770b37f-,861,savings,2023-12-17,2024-01-01,30164.40148447
ef03c0b6-,862,business,2023-02-18,2024-01-01,43033.15440126
3ba870ea-,862,business,2023-10-16,2024-01-01,2549.78257644
ea48c696-,863,savings,2023-11-04,2024-01-01,25355.66728544
e03601eb-,863,savings,2023-12-05,2024-01-01,19207.59526747
31617c62-,864,savings,2023-10-26,2024-01-01,26729.92056469
a7d8ac21-,864,savings,2023-12-15,2024-01-01,6499.33234108
ea8e298d-,865,savings,2022-02-08,2024-01-01,45754.33846219
02469772-,866,business,2023-12-31,2024-01-01,2221.80395687
36d5ee97-,866,checking,2023-12-27,2024-01-01,45342.83423053
dbd39e53-,867,savings,2019-08-30,2024-01-01,17665.67930772
967ef793-,868,business,2023-07-12,2024-01-01,43820.07559879
0a2a8cd4-,868,checking,2023-02-19,2024-01-01,39001.12725079
edbe4789-,869,savings,2023-05-12,2024-01-01,41284.78738018
68891fdb-,870,business,2023-07-06,2024-01-01,49643.29686391
7eea690e-,870,savings,2023-05-19,2024-01-01,36503.96098041
1a2e8bce-,870,checking,2023-11-03,2024-01-01,19991.82257034
43d0b33c-,871,savings,2023-09-21,2024-01-01,1201.38359247
33ac9759-,871,savings,2023-07-27,2024-01-01,34665.56420593
79840d01-,871,business,2023-07-06,2024-01-01,43721.87955876
c1d807b6-,872,checking,2019-04-27,2024-01-01,44570.1079239
307e2aef-,872,savings,2022-12-29,2024-01-01,26508.30789315
ecc9551b-,873,business,2022-05-22,2024-01-01,16311.55920104
39d25ea4-,873,business,2023-01-31,2024-01-01,38166.19721275
65909ef1-,873,business,2021-10-22,2024-01-01,44714.64363696
8484ba39-,874,savings,2022-06-14,2024-01-01,10434.73634155
969006ec-,874,checking,2023-04-06,2024-01-01,27081.51448249
bbe72b9c-,875,business,2023-12-04,2024-01-01,6764.89109814
c2213971-,875,savings,2023-12-06,2024-01-01,8717.30472452
fb2f88ee-,876,savings,2021-04-22,2024-01-01,47956.60467091
04862b88-,877,business,2023-12-16,2024-01-01,6016.38934852
aa75a669-,877,business,2023-12-29,2024-01-01,18165.58875828
34a6447b-,877,checking,2023-12-21,2024-01-01,14281.55294013
44e59c35-,878,checking,2023-03-21,2024-01-01,29130.06418941
1ea15810-,878,savings,2023-07-14,2024-01-01,4490.90068979
465b9293-,878,business,2020-05-06,2024-01-01,44719.91213112
876c60ea-,879,checking,2023-05-29,2024-01-01,3485.58300267
a8fb90eb-,879,savings,2021-03-29,2024-01-01,24066.04337142
ae698532-,879,business,2021-09-08,2024-01-01,3472.34451913
b263db88-,880,savings,2022-10-23,2024-01-01,5219.85944284
17ed2eeb-,880,checking,2023-06-12,2024-01-01,9770.16666926
ff6ca0d0-,881,business,2023-09-18,2024-01-01,31844.06380335
0979be00-,881,business,2023-07-09,2024-01-01,35268.9094979
8523257b-,881,business,2023-03-15,2024-01-01,18425.59133701
d883de0d-,882,savings,2022-04-19,2024-01-01,35932.03555168
0d38a639-,882,business,2022-05-22,2024-01-01,40655.69133416
be0611a1-,883,checking,2019-10-14,2024-01-01,28821.67581065
6792f26c-,884,business,2022-06-06,2024-01-01,23945.51936363
762fb765-,885,checking,2023-06-11,2024-01-01,34539.42076546
a75132d9-,885,business,2023-01-16,2024-01-01,38558.1812695
2877b400-,886,savings,2017-08-11,2024-01-01,47424.96523981
ab1f051d-,886,savings,2021-04-15,2024-01-01,43193.71757574
945327a8-,887,checking,2023-10-24,2024-01-01,45730.21892316
b9c18d3a-,887,checking,2021-02-27,2024-01-01,9984.30051119
8b949e92-,887,business,2019-06-15,2024-01-01,17186.06985845
a99ab13d-,888,checking,2022-07-22,2024-01-01,24887.82989594
b7be40b7-,888,savings,2023-03-30,2024-01-01,24291.3837398
d86c19ae-,889,checking,2019-10-18,2024-01-01,23600.84250154
a7afa348-,889,savings,2021-07-25,2024-01-01,14830.61107717
307d5a69-,890,business,2021-03-24,2024-01-01,29159.23464479
f9bf4fb8-,890,business,2023-06-09,2024-01-01,6043.67830514
63d8b06c-,891,savings,2022-12-14,2024-01-01,16967.61668661
926b77c2-,891,business,2021-12-21,2024-01-01,4475.27550779
93d68598-,891,checking,2023-05-28,2024-01-01,27104.53273049
fb6dd94d-,892,business,2020-09-29,2024-01-01,21258.65337767
006d4440-,892,business,2022-12-02,2024-01-01,12940.86199142
2dc7fa25-,893,checking,2021-05-25,2024-01-01,19807.00648007
63324a66-,894,savings,2023-10-14,2024-01-01,40881.86953969
50fbabc2-,894,business,2023-09-17,2024-01-01,22126.27638453
da5f60be-,895,business,2023-04-05,2024-01-01,39579.01175892
4d5c6323-,895,business,2021-07-27,2024-01-01,35012.52468356
4d486d9d-,896,business,2022-06-29,2024-01-01,33810.65460903
eab23f01-,897,business,2023-12-12,2024-01-01,29135.2262497
8ecef594-,897,checking,2020-10-22,2024-01-01,6601.82016355
df5d4028-,897,business,2023-03-14,2024-01-01,23682.51328128
15a46d7a-,898,savings,2023-09-23,2024-01-01,41279.12956339
acd749f3-,898,savings,2020-12-06,2024-01-01,16093.75045328
74f33c75-,898,checking,2021-08-17,2024-01-01,4410.77410664
823048db-,899,business,2023-07-03,2024-01-01,40889.26927912
d411858d-,900,checking,2023-03-06,2024-01-01,25220.46222243
1635c691-,900,business,2023-02-02,2024-01-01,4012.62885657
a88bc044-,901,savings,2022-04-22,2024-01-01,44475.81529213
73db29c6-,902,savings,2022-11-15,2024-01-01,38096.80815182
2a5467a1-,902,business,2021-07-03,2024-01-01,8311.60515693
3ad0bbd3-,902,business,2022-02-09,2024-01-01,15283.65942172
29267666-,903,business,2023-02-01,2024-01-01,22910.82866183
3527c48d-,903,savings,2020-12-04,2024-01-01,34394.32261135
db6cee95-,903,checking,2019-11-20,2024-01-01,15687.03138041
3aaf546e-,904,checking,2023-05-26,2024-01-01,46006.57950508
a985c515-,904,checking,2023-07-16,2024-01-01,36171.7698734
5d009b60-,904,checking,2023-01-17,2024-01-01,49524.17357545
51892f18-,905,savings,2020-04-04,2024-01-01,30963.04705243
7a19f2c1-,905,business,2017-11-20,2024-01-01,20805.67338716
3d1bf16c-,905,savings,2022-10-30,2024-01-01,42772.75379311
9ca46279-,906,checking,2022-05-28,2024-01-01,45152.70905864
2b495e02-,907,savings,2019-12-26,2024-01-01,35464.35209693
31bd7a38-,908,savings,2023-12-10,2024-01-01,43201.14414266
7d28a9c1-,908,savings,2023-08-06,2024-01-01,12526.81735273
22fdcadf-,909,business,2023-03-16,2024-01-01,20319.14785978
9bb1fab2-,909,checking,2021-07-26,2024-01-01,35876.90893379
7be471bc-,909,checking,2022-12-20,2024-01-01,19696.68720904
a4570cfe-,910,savings,2023-08-09,2024-01-01,33461.89045531
80a65a40-,910,checking,2021-11-24,2024-01-01,7814.37441873
a38e3d53-,910,business,2023-08-08,2024-01-01,19845.15782686
23d16d56-,911,checking,2019-08-11,2024-01-01,8559.09725379
658fc017-,911,business,2019-08-17,2024-01-01,7151.9085212
186a5b41-,912,savings,2020-03-03,2024-01-01,32771.07289262
aba6a81a-,913,business,2019-04-30,2024-01-01,44359.54543835
1e71737f-,914,checking,2022-09-06,2024-01-01,48773.77632648
54b26c57-,914,savings,2023-11-27,2024-01-01,5148.5087702
4b350a5a-,914,business,2023-01-03,2024-01-01,40491.13911671
2691211e-,915,business,2022-02-07,2024-01-01,30617.04612214
528b3c6e-,915,checking,2020-03-07,2024-01-01,31539.1755984
d6f2b5b3-,916,business,2023-12-24,2024-01-01,21782.10954406
6c7a8a92-,916,checking,2021-05-16,2024-01-01,19851.02117367
3c07fdc5-,917,savings,2023-05-17,2024-01-01,21813.82100749
4472730a-,918,business,2023-08-01,2024-01-01,25409.69121824
8ce1141c-,919,savings,2022-01-02,2024-01-01,35894.36994929
eca05e83-,919,checking,2019-12-20,2024-01-01,21131.05286957
182d16fe-,919,business,2019-06-30,2024-01-01,29241.26530425
e18f9a9c-,920,savings,2022-01-10,2024-01-01,28839.32930738
8bacecad-,921,checking,2020-06-17,2024-01-01,6545.05411113
2a347283-,921,checking,2021-04-05,2024-01-01,48125.14973308
5ef4047a-,921,savings,2021-01-26,2024-01-01,7962.28651538
d431524e-,922,business,2021-05-30,2024-01-01,49195.37580839
527a5ea5-,922,checking,2022-01-19,2024-01-01,23781.88003846
01ed6a1c-,922,savings,2022-03-31,2024-01-01,26644.48293005
135a23cc-,923,savings,2022-06-25,2024-01-01,13016.33390151
3e3f0d58-,923,business,2023-12-21,2024-01-01,37342.619423
3019b66b-,923,business,2023-10-02,2024-01-01,4826.01400107
daa2de79-,924,business,2022-10-11,2024-01-01,40106.81379141
843a9043-,924,checking,2023-03-19,2024-01-01,31038.91658474
8007b6f9-,924,checking,2020-07-18,2024-01-01,27216.62981918
c36b157f-,925,checking,2020-03-12,2024-01-01,23247.70382136
406ce707-,926,business,2021-01-29,2024-01-01,36956.91282484
7eb10731-,926,checking,2023-12-16,2024-01-01,18292.81254164
bd978ef5-,927,checking,2022-05-11,2024-01-01,9207.89997824
b2f47c62-,927,business,2022-01-11,2024-01-01,46220.36128703
f4536dd9-,928,checking,2018-05-29,2024-01-01,36621.61399026
5666eba1-,928,business,2019-03-29,2024-01-01,13761.71369113
b43026f7-,928,business,2019-02-10,2024-01-01,24184.86606575
99c73fff-,929,business,2023-12-17,2024-01-01,3529.37435478
452d11ee-,930,business,2022-06-25,2024-01-01,31591.53326852
e0a9e95a-,930,checking,2022-05-21,2024-01-01,24753.24922087
ae824f0f-,931,business,2020-06-20,2024-01-01,4766.25072003
f083cfb0-,932,checking,2022-09-08,2024-01-01,7494.39937751
15898aa5-,932,checking,2022-06-18,2024-01-01,14485.63862618
2df6ae36-,933,savings,2020-01-24,2024-01-01,37330.029126
585b09ef-,933,business,2023-04-10,2024-01-01,9556.07853529
0ba7b6ed-,934,business,2023-03-22,2024-01-01,8405.64505978
6a502b4c-,934,checking,2022-08-05,2024-01-01,19118.57466835
dc439d66-,934,savings,2022-11-16,2024-01-01,13801.37680727
9fddf1e0-,935,savings,2022-04-22,2024-01-01,24761.0071738
7c1c2c1d-,935,business,2020-10-30,2024-01-01,43238.70697335
b8bd7c48-,935,checking,2020-11-14,2024-01-01,49219.51122683
386b107c-,936,business,2019-10-12,2024-01-01,46763.15088022
dfb0cea0-,937,checking,2023-07-17,2024-01-01,37885.30354713
68ccffac-,938,checking,2022-08-26,2024-01-01,12659.42451636
80e56f21-,938,checking,2022-06-30,2024-01-01,36573.95550043
5bdb7392-,939,savings,2022-05-30,2024-01-01,29310.11229741
a8e8516d-,940,savings,2023-06-16,2024-01-01,32470.79376843
a30de721-,940,savings,2023-07-25,2024-01-01,3573.63665262
a94fa62d-,941,checking,2021-08-02,2024-01-01,24335.36517446
2094bf7c-,941,checking,2023-12-13,2024-01-01,37561.37672413
e35dac54-,942,savings,2023-03-01,2024-01-01,19610.23891339
082d5535-,942,business,2023-03-05,2024-01-01,20113.4538446
8763c6f9-,942,checking,2022-08-13,2024-01-01,8112.34171682
f283593d-,943,savings,2018-12-27,2024-01-01,15150.81888761
1a1ba09f-,943,checking,2020-03-27,2024-01-01,19718.20064072
048d3edf-,944,business,2021-12-21,2024-01-01,34460.93923478
824e2167-,944,savings,2020-03-29,2024-01-01,5770.85171616
08e40f44-,945,business,2023-07-31,2024-01-01,18337.57663409
582d47ca-,945,checking,2019-03-21,2024-01-01,30913.79283357
248e196d-,945,business,2023-07-25,2024-01-01,43059.42798672
5a86bc3f-,946,checking,2020-03-15,2024-01-01,14087.30297024
2faf31bb-,946,savings,2018-06-17,2024-01-01,13511.85202645
1e19b447-,947,checking,2021-07-26,2024-01-01,23594.32107869
8b29bf64-,947,business,2023-01-04,2024-01-01,37705.45467621
482d26a8-,947,business,2021-11-01,2024-01-01,33922.60281628
c95638be-,948,business,2021-11-28,2024-01-01,17532.92355096
46b867f0-,949,savings,2018-12-08,2024-01-01,16350.22156561
f39b996e-,949,savings,2019-03-05,2024-01-01,33967.29112726
649a37f8-,949,savings,2020-03-06,2024-01-01,1586.10914015
cdabe936-,950,business,2021-10-29,2024-01-01,6091.4569541
b5deaf19-,951,checking,2020-05-30,2024-01-01,11751.39996065
679946c1-,951,checking,2023-09-18,2024-01-01,13342.90925012
fc986042-,952,savings,2019-11-12,2024-01-01,31350.46396036
5ff09191-,953,business,2023-01-23,2024-01-01,33173.67040965
56fcb1ac-,954,business,2022-11-26,2024-01-01,32266.06137281
dbe14df7-,955,savings,2019-03-25,2024-01-01,5232.93232892
685fabb1-,955,business,2023-12-20,2024-01-01,7365.45540707
fd71519a-,955,business,2018-11-03,2024-01-01,38429.03054576
2550814b-,956,business,2021-11-15,2024-01-01,40356.8032264
6fcefb4c-,956,savings,2020-11-11,2024-01-01,44904.0798875
0307dbe2-,956,business,2021-05-08,2024-01-01,10028.88664911
3a1ea9f5-,957,checking,2021-12-03,2024-01-01,33363.41447288
dc00daf6-,957,savings,2021-04-04,2024-01-01,32300.24488433
663c1183-,958,checking,2022-10-28,2024-01-01,34918.85309865
e4bec5ab-,958,business,2023-06-10,2024-01-01,38724.14494854
1940855d-,959,checking,2023-01-25,2024-01-01,8936.33555066
4738e41e-,959,savings,2023-03-29,2024-01-01,14587.08659618
d815b56f-,960,checking,2021-07-03,2024-01-01,20040.93095884
774f767c-,961,checking,2020-06-28,2024-01-01,47824.67926165
8fe71c3f-,962,savings,2019-05-12,2024-01-01,22588.16680611
1b561127-,962,checking,2023-11-24,2024-01-01,48991.6770272
ca10e9cf-,963,business,2023-04-04,2024-01-01,20239.08781814
b02eea55-,964,checking,2023-04-19,2024-01-01,6313.09296228
54c0488a-,964,business,2023-10-26,2024-01-01,38666.65884205
ad8932cc-,964,savings,2023-04-15,2024-01-01,31084.34825781
8682d81f-,965,checking,2020-09-03,2024-01-01,36054.61556979
81dbbebf-,966,savings,2023-03-08,2024-01-01,4573.05566557
8f23cbb7-,967,business,2023-06-11,2024-01-01,13279.22116283
6e4b29e3-,967,checking,2023-10-19,2024-01-01,1919.47486199
e93787a0-,967,checking,2023-06-14,2024-01-01,8293.85949664
3332179b-,968,savings,2023-08-28,2024-01-01,46711.79245304
526890ed-,968,business,2023-09-20,2024-01-01,20133.70722574
c3f80bd4-,968,savings,2023-12-16,2024-01-01,35302.7047676
113097db-,969,business,2020-08-24,2024-01-01,1181.48397098
ff7c808b-,969,business,2020-08-27,2024-01-01,47055.64258828
b61d24b4-,970,checking,2022-09-26,2024-01-01,22366.82570571
179c6cd1-,970,business,2020-05-06,2024-01-01,39265.91481121
c2d7bfef-,971,business,2023-09-23,2024-01-01,12066.49525584
f7bde959-,972,business,2023-11-18,2024-01-01,41080.85630992
e8417a34-,972,checking,2023-03-31,2024-01-01,6938.97886421
8d57aa8b-,973,checking,2023-01-28,2024-01-01,17338.54592897
19f99cc3-,973,checking,2023-05-24,2024-01-01,20630.12512553
61dc5190-,973,business,2023-11-25,2024-01-01,49853.77401845
722c2743-,974,savings,2020-02-13,2024-01-01,18902.41271404
8339eb8e-,974,checking,2018-03-03,2024-01-01,4942.38244905
9397052e-,974,checking,2022-05-16,2024-01-01,38262.20096319
de23b21a-,975,business,2020-03-25,2024-01-01,10952.90309678
ff274d9b-,975,business,2023-01-04,2024-01-01,2927.22794718
7a512a2f-,976,business,2021-08-27,2024-01-01,10359.15488485
bfb7be84-,976,business,2020-02-09,2024-01-01,20115.13153409
9a1251d6-,977,business,2021-01-13,2024-01-01,34753.28653756
163cb259-,978,savings,2022-10-08,2024-01-01,44375.49357866
b456ddbe-,978,checking,2020-07-24,2024-01-01,37030.88496837
8f8679d0-,979,savings,2021-11-26,2024-01-01,10461.54322656
40106bbe-,980,business,2023-03-14,2024-01-01,12685.77143529
ae713fc5-,980,checking,2023-04-10,2024-01-01,4086.6389114
14ea4e7d-,980,business,2023-09-08,2024-01-01,32526.97424649
f45de7b1-,981,business,2020-07-16,2024-01-01,48282.73845373
8d4b07f3-,981,checking,2022-04-12,2024-01-01,48362.13285324
39308e70-,982,savings,2021-02-12,2024-01-01,17624.97018834
46368d0d-,983,business,2018-06-07,2024-01-01,3097.91213922
9b8c6082-,983,savings,2021-01-15,2024-01-01,11372.23060837
a85d3696-,984,business,2023-04-18,2024-01-01,26632.86232546
2ce394d5-,984,business,2023-06-04,2024-01-01,43639.80144887
42143772-,984,business,2023-09-14,2024-01-01,8298.72784996
a6dcf741-,985,savings,2022-01-12,2024-01-01,46315.97477592
35e34b70-,985,savings,2023-08-25,2024-01-01,37037.52645804
78f46b9f-,985,checking,2021-05-18,2024-01-01,33037.74481218
042a4c64-,986,business,2023-01-24,2024-01-01,3244.28298243
77dcec84-,986,business,2018-09-25,2024-01-01,32790.53453651
e6257431-,987,savings,2021-11-19,2024-01-01,32000.41128284
79aed50c-,988,savings,2017-11-23,2024-01-01,23353.04505341
338b89e4-,988,savings,2022-02-08,2024-01-01,41932.25569249
4fccf6c4-,989,savings,2023-08-01,2024-01-01,6594.8044163
39861e07-,990,business,2023-11-13,2024-01-01,11808.0536879
28fa874a-,990,savings,2023-09-23,2024-01-01,21884.36173297
8b1dbd0e-,990,business,2023-12-12,2024-01-01,34241.49402751
fa5ad662-,991,savings,2023-11-06,2024-01-01,48816.810202
a42c7d99-,991,business,2023-02-07,2024-01-01,27748.355029
43f974f5-,992,savings,2023-12-10,2024-01-01,38447.166236
23f9ecf0-,992,business,2023-12-27,2024-01-01,9498.93478632
b3796ac6-,993,savings,2022-05-18,2024-01-01,14420.7745114
90151aef-,994,savings,2021-08-22,2024-01-01,35118.49349831
a16716f7-,994,business,2022-11-04,2024-01-01,9085.30021082
73a400b0-,995,business,2023-02-01,2024-01-01,2994.24582373
377a7ab3-,996,business,2023-03-10,2024-01-01,31009.63376038
c50db08f-,997,savings,2023-05-06,2024-01-01,44101.7201011
404a5e92-,998,savings,2023-06-29,2024-01-01,1353.97574895
320b85c7-,999,business,2022-11-26,2024-01-01,32936.03380094
68a291a7-,1000,checking,2022-04-12,2024-01-01,34981.67284253
82125c57-,1000,checking,2022-11-19,2024-01-01,34925.55821104
